학원명,도로명주소,분야명,정원합계,Latitude,Longitude
프리마에듀원격학원,서울특별시 강남구 선릉로86길 38,종합(대),0,37.5038104,127.0527713
조형아트도곡미술학원,서울특별시 강남구 선릉로 225,예능(대),164,37.4953404,127.0526522
베리타스에스판검관학원,서울특별시 강남구 선릉로62길 9,입시.검정 및 보습,1055,37.49744949999999,127.0534675
나나국어교습소,서울특별시 강남구 논현로51길 25,입시.검정 및 보습,0,37.4888167,127.039369
에스엠씨수학교습소,서울특별시 강남구 자곡로 120,입시.검정 및 보습,0,37.4721173,127.0965093
한우리독서토론강남언주논술교습소,서울특별시 강남구 남부순환로363길 15,입시.검정 및 보습,0,37.4862718,127.0377353
이루수학교습소,서울특별시 강남구 자곡로 120,입시.검정 및 보습,0,37.4721173,127.0965093
세곡스카이에듀학원,서울특별시 강남구 헌릉로 569,입시.검정 및 보습,0,37.4657816,127.1011914
그랑드발레앤번지학원,서울특별시 강남구 개포로82길 13-9,예능(대),282,37.4886373,127.0677765
세곡씨앤씨(C&C)미술학원,서울특별시 강남구 헌릉로 569,예능(대),117,37.4657816,127.1011914
미래탐구영재특목센터학원,서울특별시 강남구 삼성로 325,입시.검정 및 보습,0,37.50074670000001,127.059549
주연수학교습소,서울특별시 강남구 선릉로 334,입시.검정 및 보습,0,37.4995931,127.0516807
솔밭언어논술교습소,서울특별시 강남구 삼성로 212,입시.검정 및 보습,0,37.4974176,127.0653272
유레카공터영어교습소,서울특별시 강남구 광평로10길 50,입시.검정 및 보습,0,37.4805122,127.082524
하이스카이학원,서울특별시 강남구 도곡로7길 17,입시.검정 및 보습,282,37.4917443,127.0342848
탑클래스창조의아침미술학원,서울특별시 강남구 선릉로 418,예능(대),255,37.502253,127.0503185
두각대성원격학원,서울특별시 강남구 테헤란로4길 38-4,종합(대),0,37.4959565,127.0302668
책나무독서논술교습소,서울특별시 강남구 논현로8길 22,입시.검정 및 보습,0,37.4742707,127.050643
구조미술학원,서울특별시 강남구 도산대로1길 72,예능(대),0,37.5213193,127.0196662
클라이피인지연구소학원,서울특별시 강남구 삼성로 352,입시.검정 및 보습,0,37.5030229,127.05911
강남대치관러닝어취브학원,서울특별시 강남구 언주로 313,입시.검정 및 보습,0,37.4956565,127.0456069
블링크(BLINK)독일유학미술교습소,서울특별시 강남구 압구정로 224,예능(대),0,37.5285363,127.0321595
코랠드아카데미영어교습소,서울특별시 강남구 압구정로29길 72-1,입시.검정 및 보습,0,37.5322852,127.0283977
나우잉글리쉬영어학원,서울특별시 강남구 압구정로28길 22-10,입시.검정 및 보습,0,37.5252628,127.0268712
대치파인만중등관학원,서울특별시 강남구 삼성로 150,입시.검정 및 보습,0,37.4933928,127.0673501
소년시대영어교습소,서울특별시 서초구 효령로 396,입시.검정 및 보습,0,37.4879319,127.0272116
민트수학보습학원,서울특별시 강남구 삼성로 150,입시.검정 및 보습,0,37.4933928,127.0673501
시그니처에듀학원,서울특별시 강남구 논현로158길 8,입시.검정 및 보습,0,37.5219803,127.0290759
디어힐더발레학원,서울특별시 강남구 삼성로119길 8,예능(대),246,37.5162454,127.0506339
제니스북클럽영어교습소,서울특별시 강남구 삼성로 150,입시.검정 및 보습,0,37.4933928,127.0673501
유일수학2관학원,서울특별시 강남구 역삼로77길 6,입시.검정 및 보습,150,37.5029578,127.0566095
청담에스(S)교습소,서울특별시 강남구 삼성로115길 37,입시.검정 및 보습,0,37.5140229,127.0491662
잉크레더블영어학원,서울특별시 강남구 남부순환로365길 43,입시.검정 및 보습,0,37.4876219,127.0395944
사이언스아카데미원격학원,서울특별시 강남구 영동대로 602,종합(대),1,37.5148855,127.0604126
컬러스미술학원,서울특별시 강남구 도산대로27길 23,예능(대),0,37.5213436,127.0272685
레인보우아트미술교습소,서울특별시 강남구 논현로175길 25,예능(대),0,37.5254304,127.0266876
본미술학원,서울특별시 강남구 논현로164길 16-2,예능(대),114,37.5231921,127.0296068
메이저맵진로진학학원,서울특별시 강남구 삼성로75길 33,입시.검정 및 보습,160,37.5027509,127.0556381
에이앤에이(A&A)영어교습소,서울특별시 강남구 논현로172길 21,입시.검정 및 보습,0,37.5255795,127.0304657
김중래과학교습소,서울특별시 강남구 선릉로 334,입시.검정 및 보습,0,37.4995931,127.0516807
빈센트발자국아틀리에미술교습소,서울특별시 강남구 남부순환로 2909,예능(대),0,37.4922077,127.0573813
에이플러스잉글리쉬영어교습소,서울특별시 강남구 자곡로 108,입시.검정 및 보습,0,37.4719652,127.0953764
최은희음악학원,서울특별시 강남구 개포로22길 43,예능(대),0,37.4764511,127.049923
남다른스칼라수학교습소,서울특별시 강남구 삼성로 151,입시.검정 및 보습,0,37.4921261,127.0625653
피아노에튀드음악교습소,서울특별시 강남구 도곡로93길 12,예능(대),0,37.5010448,127.0654872
에스유앤(Sun)수학교습소,서울특별시 강남구 역삼로64길 19,입시.검정 및 보습,0,37.4998596,127.0533971
강남잉크미술학원,서울특별시 강남구 역삼로 423,예능(대),510,37.50156339999999,127.0532216
아이브레인아카데미수학교습소,서울특별시 강남구 언주로 314,입시.검정 및 보습,0,37.4959548,127.0466573
와이비댄스스튜디오학원,서울특별시 강남구 삼성로119길 45,예능(대),230,37.5150848,127.047825
꿈짜수학학원,서울특별시 강남구 선릉로64길 11-5,입시.검정 및 보습,0,37.4983086,127.0528655
꿈짜수학2관학원,서울특별시 강남구 선릉로64길 11-5,입시.검정 및 보습,0,37.4983086,127.0528655
아트미미술학원,서울특별시 강남구 삼성로115길 39,예능(대),0,37.5139764,127.0489664
젠지글로벌프렙학원,서울특별시 강남구 선릉로111길 6,종합(대),230,37.5110419,127.0429529
대입서하미술학원,서울특별시 강남구 봉은사로29길 24-4,예능(대),285,37.5090757,127.0344488
아루아발레학원,서울특별시 강남구 선릉로82길 5,예능(대),343,37.5025845,127.0505041
인클래스원격학원,서울특별시 강남구 개포로 652,종합(대),0,37.4948888,127.0840801
언제나피아노음악교습소,서울특별시 강남구 광평로31길 27,예능(대),0,37.4848958,127.0906778
헬로아트미술학원,서울특별시 강남구 양재대로55길 6,예능(대),0,37.4913369,127.0884053
카니과학교습소,서울특별시 강남구 언주로173길 19,입시.검정 및 보습,0,37.5278704,127.0318886
알짜과학교습소,서울특별시 강남구 개포로 307,입시.검정 및 보습,0,37.4839728,127.0560141
압구정폴리나구독영어교습소,서울특별시 강남구 논현로175길 64,입시.검정 및 보습,0,37.5242736,127.0237639
카이스트플러스수학교습소,서울특별시 강남구 남부순환로365길 49,입시.검정 및 보습,0,37.4886013,127.0400088
대치스터디2학원,서울특별시 강남구 도곡로 522,입시.검정 및 보습,430,37.4994597,127.063584
대치파인만중2관학원,서울특별시 강남구 삼성로 150,입시.검정 및 보습,380,37.4933928,127.0673501
탑아트유학미술학원,서울특별시 강남구 논현로167길 16,예능(대),0,37.5248025,127.0269102
대치무용학원,서울특별시 강남구 삼성로70길 6,예능(대),0,37.5020814,127.0598936
시대인재에스(S)관부엉이라이브러리2독서실,서울특별시 강남구 삼성로57길 7,독서실,222,37.4979703,127.0604757
잇셀프(itself)수학학원,서울특별시 강남구 도곡로63길 16,입시.검정 및 보습,69,37.498017,127.0543059
룩스메아(Lux Mea)학원,서울특별시 강남구 선릉로72길 10-12,입시.검정 및 보습,0,37.4994433,127.052337
이알씨(ERC)영어독서클럽강남자곡디아크점영어교습소,서울특별시 강남구 자곡로11길 28,입시.검정 및 보습,0,37.472499,127.1004112
뉴마스터즈아카데미(New Masters Academy)학원,서울특별시 강남구 압구정로34길 11,입시.검정 및 보습,136,37.5273895,127.030957
헤나영어교습소,서울특별시 강남구 삼성로63길 6,입시.검정 및 보습,0,37.5001238,127.0596183
더노벨컨설팅학원,서울특별시 강남구 도산대로6길 14,입시.검정 및 보습,840,37.5157284,127.0216975
브레인밸리특목관학원,서울특별시 강남구 삼성로72길 9,입시.검정 및 보습,876,37.5020468,127.0616573
대치필2관학원,서울특별시 강남구 삼성로 150,입시.검정 및 보습,154,37.4933928,127.0673501
프랩학원,서울특별시 강남구 언주로 313,입시.검정 및 보습,0,37.4956565,127.0456069
꼼꼼수학교습소,서울특별시 강남구 개포로82길 13-9,입시.검정 및 보습,0,37.4886373,127.0677765
코어오브크리에이티브원격학원,서울특별시 강남구 강남대로160길 19,종합(대),0,37.5196498,127.0202603
도어즈연극연출아카데미학원,서울특별시 강남구 논현로28길 48,입시.검정 및 보습,246,37.4843183,127.045718
콴다일로온라인원격학원,서울특별시 강남구 선릉로 428,종합(대),0,37.5034457,127.0498534
윤슬주니어미술학원,서울특별시 강남구 삼성로84길 15,예능(대),0,37.5056373,127.0588429
대치스템(STEM)학원,서울특별시 강남구 삼성로 212,입시.검정 및 보습,140,37.4974176,127.0653272
서울피아노교습소,서울특별시 강남구 압구정로 113-22,예능(대),9,37.5247099,127.0196554
아름드리미술교습소,서울특별시 강남구 강남대로120길 42,예능(대),68,37.5076934,127.0267382
에듀코치개별지도대치은마학원,서울특별시 강남구 삼성로 212,종합(대),1377,37.4974176,127.0653272
다원영재수학학원,서울특별시 강남구 삼성로64길 41,입시.검정 및 보습,1070,37.50100339999999,127.063646
에이엔키즈어학원,서울특별시 강남구 압구정로18길 25,종합(대),88,37.5235062,127.0253026
센티움학원,서울특별시 강남구 압구정로36길 22-4,입시.검정 및 보습,123,37.5271493,127.0313007
메가스터디뷰티아카데미강남학원,서울특별시 강남구 강남대로94길 14,종합(대),3526,37.4993152,127.0285576
칼론(KALON)학원,서울특별시 강남구 압구정로34길 34,입시.검정 및 보습,6,37.5258633,127.0304942
김상호이엠케이학원,서울특별시 강남구 압구정로 132?,입시.검정 및 보습,30,37.5242325,127.0232383
인사이드발레학원,서울특별시 강남구 압구정로34길 11,예능(대),20,37.5273895,127.030957
영재사관학원,서울특별시 강남구 역삼로 554,입시.검정 및 보습,62,37.50452689999999,127.0637441
진주음악학원,서울특별시 강남구 언주로 314,예능(대),132,37.4959548,127.0466573
페디아플러스청담학원,서울특별시 강남구 선릉로130길 20,입시.검정 및 보습,70,37.5161513,127.0434365
케이엠오원(KMO1)학원,서울특별시 강남구 삼성로 349,입시.검정 및 보습,30,37.502675,127.0584806
라임영어교습소,서울특별시 강남구 광평로10길 15,입시.검정 및 보습,2,37.482024,127.0821324
새움9관학원,서울특별시 강남구 도곡로77길 7,입시.검정 및 보습,1383,37.4988033,127.0583171
초월시간학원,서울특별시 강남구 삼성로71길 25,입시.검정 및 보습,32,37.5016615,127.0569384
지이엠(GEM)학원,서울특별시 강남구 역삼로 306,입시.검정 및 보습,12,37.4985708,127.0464187
라트학원,서울특별시 강남구 논현로 164,종합(대),750,37.4842964,127.0424336
올댓잉글리쉬(AllthatEnglish)학원,서울특별시 강남구 봉은사로71길 49,입시.검정 및 보습,18,37.515338,127.0487038
햇빛국어교습소,서울특별시 강남구 역삼로 421,입시.검정 및 보습,5,37.5015119,127.0530636
에듀코치개별지도압구정학원,서울특별시 강남구 언주로168길 7,입시.검정 및 보습,84,37.52658419999999,127.0342204
알(AL)과학교습소,서울특별시 강남구 도곡로77길 14,입시.검정 및 보습,5,37.4992943,127.0585913
메사(MESA)특목자사관학원,서울특별시 강남구 삼성로 212,입시.검정 및 보습,196,37.4974176,127.0653272
김이홍영어전문학원,서울특별시 강남구 압구정로34길 30,입시.검정 및 보습,30,37.5262165,127.0305175
뮤엠개포클레어영어교습소,서울특별시 강남구 개포로 508,입시.검정 및 보습,8,37.4892091,127.0679609
대치파인만학원,서울특별시 강남구 남부순환로 3032,입시.검정 및 보습,548,37.4919843,127.058717
압구정점아이엘이어학원,서울특별시 강남구 논현로 842,종합(대),1293,37.5242064,127.0287437
수림(秀林)수학학원,서울특별시 강남구 삼성로 212,입시.검정 및 보습,210,37.4974176,127.0653272
엘뮤뮤직아카데미(ELMUMusicAcademy)학원,서울특별시 강남구 도산대로25길 45,예능(대),9,37.5224443,127.0257329
레드매쓰수학학원,서울특별시 강남구 도곡로 531,입시.검정 및 보습,32,37.50032119999999,127.0644992
아이들의작업실미술교습소,서울특별시 강남구 논현로157길 48,예능(대),6,37.5214516,127.0244731
루나리치요리아카데미학원,서울특별시 강남구 개포로 246,종합(대),21,37.4788434,127.0494942
